 3.00295176e-01 -1.89684567e-01  3.00295176e-01  4.97810593e+00  3.00295176e-01  4.97961079e+00  3.00295176e-01  2.48339912e+00  3.00295176e-01  8.52422600e-02  3.00295176e-01  4.97810550e+00  3.00295176e-01  1.99990910e+00  3.00295176e-01  4.39990320e-05 
 3.00300176e-01 -1.87340433e-01  3.00300176e-01  4.97810593e+00  3.00300176e-01  4.97961079e+00  3.00300176e-01  2.48339974e+00  3.00300176e-01  8.52422600e-02  3.00300176e-01  4.97810550e+00  3.00300176e-01  1.99990910e+00  3.00300176e-01  4.39990320e-05 
 3.00305176e-01 -1.84810612e-01  3.00305176e-01  4.97810593e+00  3.00305176e-01  4.97961079e+00  3.00305176e-01  2.48340036e+00  3.00305176e-01  8.52422600e-02  3.00305176e-01  4.97810550e+00  3.00305176e-01  1.99990910e+00  3.00305176e-01  4.39990320e-05 
 3.00310176e-01 -1.82097600e-01  3.00310176e-01  4.97810593e+00  3.00310176e-01  4.97961079e+00  3.00310176e-01  2.48340099e+00  3.00310176e-01  8.52422600e-02  3.00310176e-01  4.97810551e+00  3.00310176e-01  1.99990910e+00  3.00310176e-01  4.39990320e-05 
 3.00315176e-01 -1.79204077e-01  3.00315176e-01  4.97810593e+00  3.00315176e-01  4.97961079e+00  3.00315176e-01  2.48340161e+00  3.00315176e-01  8.52422600e-02  3.00315176e-01  4.97810550e+00  3.00315176e-01  1.99990910e+00  3.00315176e-01  4.39990320e-05 
 3.00320176e-01 -1.76132896e-01  3.00320176e-01  4.97810593e+00  3.00320176e-01  4.97961079e+00  3.00320176e-01  2.48340223e+00  3.00320176e-01  8.52422600e-02  3.00320176e-01  4.97810550e+00  3.00320176e-01  1.99990910e+00  3.00320176e-01  4.39990320e-05 
 3.00325176e-01 -1.72887089e-01  3.00325176e-01  4.97810593e+00  3.00325176e-01  4.97961079e+00  3.00325176e-01  2.48340285e+00  3.00325176e-01  8.52422600e-02  3.00325176e-01  4.97810550e+00  3.00325176e-01  1.99990910e+00  3.00325176e-01  4.39990320e-05 
 3.00330176e-01 -1.69469860e-01  3.00330176e-01  4.97810593e+00  3.00330176e-01  4.97961079e+00  3.00330176e-01  2.48340347e+00  3.00330176e-01  8.52422600e-02  3.00330176e-01  4.97810551e+00  3.00330176e-01  1.99990910e+00  3.00330176e-01  4.39990320e-05 
 3.00335176e-01 -1.65884580e-01  3.00335176e-01  4.97810593e+00  3.00335176e-01  4.97961079e+00  3.00335176e-01  2.48340409e+00  3.00335176e-01  8.52422600e-02  3.00335176e-01  4.97810551e+00  3.00335176e-01  1.99990910e+00  3.00335176e-01  4.39990320e-05 
 3.00340176e-01 -1.62134788e-01  3.00340176e-01  4.97810593e+00  3.00340176e-01  4.97961079e+00  3.00340176e-01  2.48340471e+00  3.00340176e-01  8.52422600e-02  3.00340176e-01  4.97810550e+00  3.00340176e-01  1.99990910e+00  3.00340176e-01  4.39990320e-05 
